ID,Country,Salary,YearsCodedJob,OpenSource,Hobby,CompanySizeNumber,Remote,CareerSatisfaction,Data_scientist,Database_administrator,Desktop_applications_developer,Developer_with_stats_math_background,DevOps,Embedded_developer,Graphic_designer,Graphics_programming,Machine_learning_specialist,Mobile_developer,Quality_assurance_engineer,Systems_administrator,Web_developer
2375,Germany,91397.8494623656,8,0,1,20,Not remote,8,0,1,0,0,1,0,0,0,0,0,0,0,1
2376,United States,140000,14,0,1,1000,Not remote,4,0,0,1,0,0,0,0,0,0,0,0,0,1
2377,United Kingdom,62500,9,0,1,1000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
2378,United Kingdom,46875,2,0,0,100,Not remote,6,0,1,0,0,0,0,0,0,0,0,0,0,1
2379,United States,50000,2,0,0,1,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2380,United States,110000,17,1,1,10000,Not remote,8,0,0,1,0,0,1,0,0,0,1,0,0,1
2381,United States,53000,9,0,1,500,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
2382,United States,120000,14,0,1,10,Not remote,6,0,0,1,0,0,0,1,0,0,0,0,0,1
2383,Germany,62365.5913978495,4,0,1,10,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2384,Germany,74193.5483870968,10,0,0,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
2385,United States,170000,10,0,0,100,Not remote,7,0,0,0,1,0,0,0,0,0,0,0,0,1
2386,Canada,71969.696969697,10,1,0,1000,Not remote,8,1,0,1,0,0,0,0,0,0,0,0,0,1
2387,United States,135000,20,0,1,10000,Not remote,9,0,0,1,1,0,1,0,0,0,0,0,0,0
2388,United Kingdom,40000,3,0,1,20,Not remote,7,0,0,0,0,0,0,1,0,0,0,0,0,1
2389,United Kingdom,43750,5,1,1,20,Not remote,7,0,0,0,0,0,1,0,0,0,1,0,1,1
2390,Germany,3333.33333333333,14,1,1,20,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
2391,United Kingdom,40000,5,0,1,10,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
2392,United States,90000,3,1,1,100,Not remote,9,0,0,0,0,0,1,0,0,1,1,0,0,0
2393,United Kingdom,52500,2,0,1,20,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
2394,United States,65000,14,1,1,500,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
2395,Germany,46451.6129032258,5,0,1,10,Not remote,8,0,1,0,0,0,0,0,0,0,0,0,0,1
2396,United Kingdom,40400,9,0,1,1000,Not remote,6,0,0,1,0,0,0,0,1,0,1,0,1,1
2397,United Kingdom,20000,2,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2398,United Kingdom,42500,7,0,1,100,Not remote,9,0,0,0,1,0,0,0,0,0,0,0,0,0
2399,Germany,64516.1290322581,15,0,1,20,Not remote,9,1,0,0,1,1,0,0,0,0,0,1,0,0
2400,United States,60000,2,1,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
2401,United States,65000,3,1,1,20,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2402,United States,60000,2,0,1,20,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
2403,United States,140000,15,0,1,20,Remote,8,0,1,0,0,1,0,0,0,0,0,0,1,1
2404,Canada,83333.3333333333,10,0,1,1000,Not remote,8,1,0,0,0,1,1,0,0,0,0,0,0,1
2405,Germany,40860.2150537634,4,0,1,500,Not remote,9,1,0,1,1,0,0,0,0,1,0,0,0,0
2406,Canada,45454.5454545455,1,0,0,20,Not remote,7,0,0,1,1,0,0,0,0,0,0,0,0,0
2407,United States,68000,4,0,1,100,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
2408,Germany,62903.2258064516,5,1,1,500,Not remote,7,0,0,1,0,0,0,0,0,0,1,0,0,0
2409,United States,100000,3,0,0,20,Not remote,7,0,0,0,1,0,0,0,0,0,0,0,0,1
2410,United Kingdom,36000,2,0,1,1000,Not remote,7,0,0,1,0,0,0,0,1,0,0,0,0,0
2411,United States,71500,6,1,1,20,Remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
2412,United States,82000,3,1,1,20,Not remote,8,1,1,0,1,0,1,1,0,0,1,0,0,1
2413,United Kingdom,53750,13,1,1,500,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
2414,Canada,60606.0606060606,9,1,1,10,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,1,1
2415,Canada,61363.6363636364,4,0,1,5000,Not remote,9,0,0,1,1,0,1,0,1,0,0,0,0,0
2416,United States,180000,20,0,1,1000,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
2417,United States,78000,9,1,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,1,1
2418,United States,113000,4,0,1,1000,Remote,8,1,0,0,1,0,0,0,0,0,0,0,0,1
2419,Germany,64516.1290322581,7,1,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
2420,United Kingdom,66250,8,1,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,0
2421,India,8809.27910732638,4,0,1,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2422,United Kingdom,42500,2,0,1,20,Not remote,9,1,0,0,0,0,0,0,0,0,0,0,0,1
2423,United Kingdom,56250,12,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2424,Germany,75268.8172043011,10,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
2425,United States,130000,18,0,1,500,Not remote,7,0,0,1,1,0,1,0,0,0,0,0,0,0
2426,United States,76500,3,0,1,5000,Not remote,10,0,0,0,0,0,0,1,0,0,0,0,0,1
2427,Germany,25806.4516129032,9,1,1,10,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,1
2428,United States,125000,20,1,1,10000,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,0,0
2429,United Kingdom,52500,4,1,1,100,Not remote,9,0,0,0,0,1,0,0,0,0,0,0,0,1
2430,United States,130000,20,1,1,10000,Not remote,10,0,0,1,0,0,0,0,0,0,1,0,0,1
2431,United Kingdom,44186.25,1,0,1,5000,Not remote,8,0,0,0,0,0,0,0,0,0,0,1,0,0
2432,United Kingdom,53750,6,0,1,1000,Not remote,7,0,1,1,0,1,0,0,0,0,0,1,1,1
2433,United Kingdom,46250,3,0,1,1000,Not remote,7,0,0,0,0,1,0,0,0,0,0,0,1,1
2434,United States,55000,1,0,1,1,Not remote,8,0,0,1,0,0,0,0,0,0,0,1,0,0
2435,United Kingdom,46250,6,0,1,1,Not remote,8,0,1,0,0,0,0,0,0,0,1,0,0,1
2436,United States,120000,6,0,1,10000,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,1
2437,United States,60000,10,0,0,20,Remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2438,Canada,30303.0303030303,3,1,1,1,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,1,1
2439,United States,67400,1,0,0,100,Not remote,4,0,0,0,0,0,0,0,0,0,0,0,0,1
2440,India,4404.63955366319,1,0,0,10,Remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1
2441,United States,85000,2,1,1,10,Not remote,4,0,0,0,1,0,0,0,0,0,0,0,0,1
2442,United Kingdom,47500,5,0,1,1000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
2443,United Kingdom,30000,3,0,1,20,Not remote,7,0,1,0,0,1,0,0,0,0,0,0,1,1
2444,United States,86000,5,1,1,20,Not remote,7,0,1,1,0,0,0,0,0,0,0,0,0,1
2445,United Kingdom,48125,18,0,0,100,Not remote,5,0,1,0,1,0,0,1,0,0,0,0,1,1
2446,United Kingdom,43750,7,0,0,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
2447,United Kingdom,31250,3,0,1,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
2448,United States,50000,2,1,1,10000,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
2449,United States,120000,16,0,0,5000,Not remote,9,0,1,0,1,0,0,0,0,0,0,0,0,0
2450,United States,180000,16,1,1,20,Not remote,9,1,0,0,1,0,0,0,0,0,0,1,0,1
2451,United States,48000,2,1,1,5000,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
2452,United States,40000,2,1,1,1,Remote,10,0,0,0,0,0,0,1,1,0,0,0,0,1
2453,United Kingdom,76875,5,0,0,1000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
2454,Germany,10215.0537634409,1,1,1,10,Not remote,7,0,0,1,0,0,1,0,0,0,0,0,0,0
2455,United Kingdom,113750,20,0,1,20,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
2456,United States,80000,18,1,1,1000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2457,United States,100000,4,0,1,20,Not remote,7,0,1,0,0,0,0,0,0,0,0,0,0,1
2458,United States,90000,3,0,1,20,Remote,8,0,1,1,0,1,0,0,0,0,0,0,0,1
2459,United States,86000,20,1,1,5000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
2460,Canada,68181.8181818182,11,1,1,20,Not remote,8,0,0,1,0,0,1,0,0,0,1,0,0,0
2461,United States,70000,1,1,1,5000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2462,United States,72000,3,0,1,10000,Not remote,5,1,0,0,1,1,0,0,0,1,0,0,0,1
2463,United Kingdom,128750,6,1,1,100,Not remote,8,0,0,0,1,0,0,0,0,0,0,0,0,0
2464,United States,110000,2,0,1,5000,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,1,1
2465,United States,90000,3,1,1,10,Not remote,9,1,0,0,1,0,0,0,0,0,0,0,0,1
2466,Canada,64393.9393939394,1,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
2467,United States,120000,14,1,1,20,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
2468,Canada,74242.4242424242,2,1,1,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2469,United States,110000,3,1,1,10000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
2470,United Kingdom,133125,14,0,1,10000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
2471,United Kingdom,50000,4,0,1,1,Not remote,8,0,1,0,1,1,0,0,0,0,0,0,1,1
2472,Canada,61363.6363636364,16,0,0,1000,Not remote,7,0,0,1,0,0,1,0,0,0,1,0,0,0
2473,United States,75000,2,1,1,1000,Not remote,7,0,0,0,1,0,0,0,0,0,0,0,0,1
2474,United States,115000,5,0,1,10000,Not remote,10,0,0,0,1,0,0,0,0,1,0,0,0,1
2475,United States,155000,20,1,1,1,Remote,8,0,1,0,0,0,0,0,0,0,1,0,1,1
2476,United States,100000,8,0,1,10,Remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1
2477,United States,92500,4,1,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2478,India,7487.88724122743,5,1,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
2479,Germany,43354.8387096774,2,0,1,10,Not remote,4,0,0,1,0,0,0,0,1,0,0,0,0,1
2480,Germany,48387.0967741935,9,0,1,100,Not remote,6,0,0,1,0,0,0,0,0,0,0,0,0,0
2481,United Kingdom,46250,4,0,1,1000,Not remote,6,0,1,1,0,0,0,0,0,0,1,0,1,1
2482,Germany,80645.1612903226,8,0,1,1000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
2483,India,3171.3404786375,20,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,0
2484,United States,120000,11,0,1,1000,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
2485,India,17095.8743209514,4,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2486,United Kingdom,87500,3,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2487,Germany,59139.7849462366,14,0,0,20,Not remote,8,1,1,1,1,0,0,0,0,0,0,0,0,1
2488,Germany,64516.1290322581,3,0,1,5000,Not remote,9,1,0,0,0,1,0,0,0,0,1,1,0,1
2489,United Kingdom,30000,1,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,1,1
2490,Germany,48387.0967741935,3,0,1,100,Not remote,8,0,0,0,0,0,1,0,0,0,0,0,0,0
2491,United Kingdom,43750,3,0,1,1000,Not remote,9,0,0,0,0,0,0,0,0,0,0,1,0,0
2492,United Kingdom,90000,11,1,0,10000,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,1
2493,United Kingdom,30000,1,0,1,1000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2494,Germany,48387.0967741935,3,0,0,5000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
2495,United Kingdom,56250,18,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
2496,United Kingdom,57937.5,20,0,1,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2497,United Kingdom,66250,9,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2498,Germany,69892.4731182796,11,0,1,10,Not remote,8,0,0,1,0,0,1,0,0,0,0,0,0,0
2499,United States,83000,20,0,1,1000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,Germany,12903.2258064516,2,0,0,10,Not remote,6,0,0,0,0,0,0,0,1,0,1,0,1,1
2501,United Kingdom,51250,5,1,0,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
2502,India,3964.17559829687,2,0,0,10,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2503,United Kingdom,25000,2,1,1,10,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,1
2504,United Kingdom,31250,1,0,0,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2505,United Kingdom,42500,1,1,1,1,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
2506,United Kingdom,46875,20,0,1,10000,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,1
2507,United Kingdom,22500,1,0,0,10,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
2508,India,12479.8120687124,2,0,1,1000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,United Kingdom,63750,2,0,1,10000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
2510,United States,70000,5,0,1,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2511,United Kingdom,54062.5,20,0,1,10000,Remote,6,0,0,0,1,0,0,0,0,0,0,0,0,1
2512,Germany,43010.752688172,3,0,1,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
2513,United Kingdom,32500,1,0,1,1000,Not remote,6,0,0,1,0,0,0,0,1,0,0,0,0,0
2514,Canada,65909.0909090909,10,0,1,10000,Not remote,10,0,0,0,1,0,0,0,0,0,1,0,0,1
2515,Germany,37419.3548387097,7,0,1,1,Not remote,3,0,0,1,0,0,0,0,1,0,0,0,1,0
2516,United Kingdom,31250,3,0,1,20,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
2517,United Kingdom,25000,1,0,1,10,Not remote,7,0,1,0,0,0,0,0,0,0,0,0,1,1
2518,United States,115000,20,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1
2519,United States,91200,10,1,1,1,Remote,10,0,0,1,0,0,0,0,0,0,1,0,0,1
2520,United Kingdom,75000,5,1,0,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2521,Germany,51612.9032258064,7,0,1,1,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,0
2522,Germany,66666.6666666667,13,0,0,100,Not remote,9,0,0,1,0,0,0,0,0,0,0,0,0,0
2523,United Kingdom,43250,3,0,1,500,Not remote,6,0,0,0,0,0,1,0,0,0,0,0,0,0
2524,United States,87000,8,0,1,10,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
2525,Germany,53763.4408602151,15,0,0,20,Not remote,3,0,0,0,0,0,0,0,0,0,1,0,0,1
2526,United Kingdom,62500,7,1,0,1,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
2527,United States,135000,5,1,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,1,1
2528,United States,110000,13,0,0,20,Not remote,10,0,0,1,0,0,0,0,0,0,0,0,0,1
2529,United States,95000,7,0,0,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2530,United States,75000,3,1,1,20,Not remote,7,0,0,0,0,0,0,0,1,0,0,0,0,1
2531,Canada,60606.0606060606,20,0,1,5000,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
2532,Germany,2150.5376344086,5,1,0,10,Not remote,5,0,0,0,0,0,0,1,0,0,0,0,0,1
2533,United States,115000,3,0,1,1000,Not remote,6,0,0,0,1,0,0,0,0,0,0,0,0,1
2534,United Kingdom,62500,8,0,1,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2535,United Kingdom,93750,13,0,1,20,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,1
2536,United Kingdom,42500,2,0,1,1000,Not remote,4,0,0,0,0,0,0,0,0,0,0,0,0,1
2537,United Kingdom,35000,4,0,1,10,Not remote,7,0,1,0,0,0,0,0,0,0,0,0,1,1
2538,United Kingdom,58750,6,0,0,100,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
2539,United Kingdom,50000,2,0,1,500,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
2540,United States,170000,8,0,1,1000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2541,United States,110000,7,0,0,100,Remote,10,0,0,1,0,0,0,0,0,0,1,0,0,1
2542,United Kingdom,46875,3,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2543,United Kingdom,56250,3,1,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
2544,United States,94000,14,1,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
2545,United States,49677,15,0,0,100,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2546,United States,80000,20,0,1,10000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2547,United States,114000,9,1,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2548,United States,150000,4,1,1,100,Not remote,5,0,0,0,0,0,1,0,0,0,0,0,0,0
2549,United States,92000,5,0,1,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2550,United Kingdom,143750,5,0,1,10000,Not remote,8,1,0,0,0,0,0,0,0,0,0,0,0,0
2551,Germany,48387.0967741935,8,0,1,1000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
2552,United States,76000,6,0,0,20,Not remote,6,1,1,1,0,0,0,0,0,0,0,0,1,1
2553,United States,54000,13,0,0,10,Not remote,6,0,1,1,0,0,0,0,0,0,0,0,0,1
2554,Canada,63636.3636363636,7,0,1,100,Not remote,10,0,0,1,0,0,0,0,0,0,1,0,0,0
2555,United States,126000,3,0,1,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2556,United States,50000,0,0,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,1
2557,United Kingdom,57500,12,1,1,20,Not remote,6,0,0,1,0,0,0,0,1,0,1,0,0,1
2558,Canada,54545.4545454545,7,0,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
2559,Canada,47272.7272727273,3,0,1,100,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
2560,United Kingdom,22500,1,0,1,10000,Not remote,7,0,1,0,0,0,0,0,0,0,0,0,0,0
2561,United States,85000,13,0,1,10000,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,1
2562,Canada,50000,3,0,0,20,Not remote,5,0,0,0,1,0,0,0,0,0,0,0,0,1
2563,Canada,151515.151515152,20,1,0,500,Not remote,10,1,0,1,1,0,0,0,0,0,0,0,0,0
2564,United States,60000,1,0,1,20,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
2565,India,1283.33578035531,1,0,0,20,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,0
2566,Germany,48387.0967741935,13,0,1,500,Not remote,7,1,1,1,1,1,0,0,0,0,0,0,1,1
2567,United States,73800,3,1,1,5000,Not remote,8,0,0,1,0,0,1,0,0,0,0,1,0,0
2568,United States,133000,20,0,1,1000,Remote,9,0,0,0,0,0,0,0,0,0,1,0,0,1
2569,India,2642.78373219792,4,1,1,100,Not remote,5,0,0,0,0,0,0,0,0,0,1,0,0,0
2570,United Kingdom,41825,2,0,1,10000,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
2571,Canada,34469.696969697,3,0,1,100,Not remote,5,0,0,0,0,0,0,0,0,0,1,0,0,0
2572,United States,61635,1,0,1,10000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
2573,Canada,80000,9,0,0,500,Not remote,9,0,1,0,0,0,0,0,0,0,0,0,0,1
2574,United States,175000,12,1,1,10000,Not remote,10,0,0,1,0,1,0,0,0,0,1,0,0,1
2575,United Kingdom,81250,6,1,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,1,0,0,0
2576,United States,118500,1,0,0,10000,Not remote,6,0,0,0,0,1,0,0,0,0,0,0,0,1
2577,Germany,69892.4731182796,16,0,0,10000,Not remote,10,0,0,0,0,0,1,0,0,0,0,0,0,0
2578,United States,70000,2,0,1,5000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
2579,Germany,4516.12903225806,1,0,1,5000,Not remote,2,0,0,1,0,0,0,0,0,0,0,0,0,0
2580,United States,103000,16,0,1,20,Not remote,10,0,1,0,0,1,0,0,0,0,1,1,1,1
2581,United States,138000,16,1,1,100,Not remote,8,0,0,1,0,0,1,0,0,0,0,0,0,1
2582,United States,72000,5,0,1,10000,Remote,8,0,0,1,0,0,0,0,0,0,1,0,0,1
2583,United States,44000,1,0,1,1,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
2584,United States,42000,1,0,1,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
2585,Canada,75757.5757575758,7,0,1,100,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
2586,United States,40000,1,0,0,5000,Not remote,7,1,0,1,0,0,0,0,0,0,0,0,0,0
2587,United States,85000,8,0,1,500,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
2588,Canada,56060.6060606061,16,0,1,10000,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,1
2589,Germany,3548.38709677419,2,1,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,1
2590,United States,71000,5,0,1,1,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
2591,Canada,37878.7878787879,4,1,1,20,Not remote,6,0,0,0,0,0,0,0,0,0,0,0,0,1
2592,United States,50000,3,0,1,1,Not remote,7,0,0,1,0,0,0,0,1,0,1,0,0,0
2593,United States,110000,16,1,1,10000,Not remote,7,0,0,1,1,0,0,0,0,1,0,0,0,0
2594,United States,105000,12,0,0,100,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
2595,United States,65000,2,0,1,500,Not remote,4,0,0,0,0,0,0,0,0,0,0,0,0,1
2596,Canada,59469.696969697,6,0,0,20,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2597,Canada,75757.5757575758,5,1,1,10000,Not remote,5,0,0,1,0,0,0,0,0,0,0,0,0,1
2598,United Kingdom,40000,3,0,1,500,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2599,Germany,2688.17204301075,3,0,1,10,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
2600,United States,110000,18,0,0,1000,Not remote,7,0,0,1,0,0,0,0,0,0,1,0,0,1
2601,United States,85000,19,0,1,20,Not remote,7,0,0,0,0,1,1,0,0,0,1,0,0,0
2602,United Kingdom,46250,5,0,1,1000,Not remote,7,0,0,0,1,0,0,0,0,0,0,0,0,1
2603,United Kingdom,75000,12,1,1,500,Not remote,9,0,0,0,0,0,1,0,0,0,0,0,1,1
2604,United States,120000,10,1,1,100,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,1
2605,Canada,44696.9696969697,1,0,1,10000,Not remote,10,0,0,1,0,0,0,0,0,0,1,0,0,1
2606,United States,70000,3,0,1,20,Remote,8,0,0,0,0,0,0,0,0,0,1,0,0,1
2607,Canada,98484.8484848485,20,1,0,100,Not remote,6,0,0,0,0,1,0,0,0,0,0,0,0,0
2608,United States,95000,17,0,1,500,Remote,7,0,1,0,0,0,0,0,0,0,1,0,0,1
2609,United Kingdom,68750,20,0,0,10000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
2610,United States,150000,20,0,1,5000,Not remote,9,0,0,1,0,0,1,0,0,0,1,0,0,1
2611,United States,30000,14,1,1,10000,Not remote,8,0,1,0,0,0,0,0,1,0,0,0,1,0
2612,India,24959.6241374248,14,1,1,10000,Not remote,7,0,0,1,0,0,0,0,0,0,0,0,0,0
2613,United States,150000,8,0,1,1000,Not remote,8,0,0,0,0,0,0,0,0,0,0,0,0,1
2614,India,10277.4922918808,5,0,0,1000,Not remote,7,0,1,1,0,1,0,0,0,0,0,0,0,1
2615,India,9690.20701805902,0,0,0,20,Not remote,5,0,1,0,0,0,0,0,0,0,0,0,0,1
2616,India,6827.19130817795,3,0,0,20,Not remote,7,0,0,0,0,0,0,0,0,0,1,0,0,1
2617,United States,72000,6,0,1,500,Not remote,10,1,1,1,1,0,0,0,0,0,0,0,0,1
2618,United States,140000,12,1,0,10000,Not remote,9,0,0,0,0,0,0,0,0,0,0,0,0,1
2619,Germany,59139.7849462366,6,0,1,10,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
2620,United States,50000,2,0,1,1,Not remote,10,0,1,0,1,0,0,0,0,0,1,0,0,1
2621,Germany,53763.4408602151,2,0,1,100,Not remote,8,0,0,1,0,0,0,0,0,0,0,0,0,0
2622,United States,67500,1,0,1,1000,Not remote,4,0,0,0,0,0,0,0,0,0,1,0,0,1
2623,India,5138.74614594039,2,0,0,20,Not remote,5,0,0,1,1,0,0,0,0,0,0,0,0,1
2624,India,10277.4922918808,5,1,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
2625,Germany,64516.1290322581,8,0,1,10000,Not remote,9,0,1,1,0,0,0,0,0,0,0,0,0,1
2626,Germany,45161.2903225806,4,1,1,20,Not remote,10,0,0,0,0,0,0,0,0,0,0,0,0,1
2627,India,3171.3404786375,1,0,1,1,Not remote,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2628,India,7464.91489997014,1,0,1,10,Not remote,10,0,0,0,0,0,0,0,0,0,1,0,0,0
2629,India,6606.95933049479,2,0,1,20,Not remote,5,0,0,0,0,0,0,0,0,0,0,0,0,1
2630,India,17618.5582146528,1,1,1,20,Not remote,6,0,0,0,0,0,0,0,0,0,1,0,0,0
2631,Germany,45161.2903225806,3,1,0,10,Not remote,8,0,0,0,0,0,0,1,0,0,1,1,0,1
2632,Germany,64516.1290322581,0,1,1,20,Not remote,7,0,0,0,0,0,0,0,0,0,0,0,0,1
2633,Germany,58064.5161290323,3,0,0,10,Not remote,9,0,0,1,0,0,1,0,0,0,0,0,0,0
2634,India,17618.5582146528,6,0,0,100,Not remote,6,0,1,0,0,0,0,0,0,0,0,0,0,1
