id,name,popularity,album.id,album.name,album.total_tracks,track_number,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,artist
7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - 2011 Mix,74,21HMAUrbbYSj9NiPPlGumy,Jazz (Deluxe Remastered Version),18,12,209413,0.563,0.865,f,-5.277,major,0.16,0.0472,1.91e-4,0.77,0.601,156.271,4,Queen
68MzQKYvOLKDqAWIchJSUh,More Of That Jazz - Remastered 2011,28,21HMAUrbbYSj9NiPPlGumy,Jazz (Deluxe Remastered Version),18,13,256653,0.359,0.718,e,-5.786,major,0.061,0.0335,3.8e-5,0.0935,0.509,174.105,4,Queen
35cljnTV9schHORuqWF8mA,Fat Bottomed Girls - Single Version,52,21HMAUrbbYSj9NiPPlGumy,Jazz (Deluxe Remastered Version),18,1,203280,0.425,0.686,g,-7.709,major,0.0571,0.0594,0,0.358,0.515,88.257,4,Queen
62TPHC1KbbVtYrAR5fXCBH,Bicycle Race - Instrumental,23,21HMAUrbbYSj9NiPPlGumy,Jazz (Deluxe Remastered Version),18,2,189320,0.46,0.405,d#,-10.703,major,0.0371,0.0645,0.882,0.0811,0.496,83.089,4,Queen
5YS3QDraH2wWk9mx8Ec04l,Don't Stop Me Now - With Long-Lost Guitars,35,21HMAUrbbYSj9NiPPlGumy,Jazz (Deluxe Remastered Version),18,3,214106,0.491,0.862,f,-6.841,major,0.168,0.0106,0.00429,0.585,0.552,154.997,4,Queen
1jcyn6bnqB1911P3oTj7Vq,Let Me Entertain You - Live In Montreal / November 1981,23,21HMAUrbbYSj9NiPPlGumy,Jazz (Deluxe Remastered Version),18,4,168560,0.298,0.969,b,-6.314,minor,0.149,3.51e-4,2.52e-5,0.99,0.319,77.863,4,Queen
5v4QU1eg4J80BJmEW4OpuN,Dreamer's Ball - Early Acoustic Take / August 1978,26,21HMAUrbbYSj9NiPPlGumy,Jazz (Deluxe Remastered Version),18,5,220533,0.731,0.221,a,-12.075,major,0.0531,0.848,0,0.339,0.26,83.901,4,Queen
0a9sd6MEXZXIPHk0fAxpZ4,We Will Rock You,46,3TKTjR4E3LAMfRsPeRsNhT,News Of The World,12,1,121973,0.686,0.384,b,-10.424,minor,0.0719,0.629,0,0.153,0.544,81.412,4,Queen
4kzvAGJirpZ9ethvKZdJtg,We Are The Champions,50,3TKTjR4E3LAMfRsPeRsNhT,News Of The World,12,2,180666,0.476,0.455,a#,-7.845,major,0.0298,0.255,0,0.101,0.189,94.504,3,Queen
51WaksrkxDnWH13oabHpJ1,Sheer Heart Attack,31,3TKTjR4E3LAMfRsPeRsNhT,News Of The World,12,3,205000,0.343,0.868,a#,-8.359,major,0.0628,0.00339,0.0103,0.402,0.464,92.249,4,Queen
2TZFIU3tMAQNhMfcFWPTUb,"All Dead, All Dead",32,3TKTjR4E3LAMfRsPeRsNhT,News Of The World,12,4,189973,0.483,0.0568,f,-16.116,major,0.0351,0.75,9.47e-5,0.142,0.272,87.856,4,Queen
0MqUyrjDnnEKSyDJbFRZGg,Spread Your Wings,34,3TKTjR4E3LAMfRsPeRsNhT,News Of The World,12,5,274466,0.393,0.455,a,-12.37,major,0.0327,0.452,1.99e-4,0.0772,0.431,173.989,4,Queen
2LaOsTFLv7QvllN3yPKQqc,Fight From The Inside,28,3TKTjR4E3LAMfRsPeRsNhT,News Of The World,12,6,183466,0.579,0.695,c,-10.812,major,0.0507,0.205,2.45e-4,0.51,0.324,89.818,4,Queen
4Bgluc807xGpxehxW6Uvn7,"Get Down, Make Love",30,3TKTjR4E3LAMfRsPeRsNhT,News Of The World,12,7,231400,0.445,0.555,g#,-8.825,minor,0.219,0.405,0,0.245,0.484,142.779,4,Queen
4POnIp2RNhXnpn8aoVxIQo,Sleeping On The Sidewalk,27,3TKTjR4E3LAMfRsPeRsNhT,News Of The World,12,8,186800,0.617,0.636,e,-11.376,major,0.0269,0.507,5.25e-4,0.455,0.692,129.323,4,Queen
2lH5YKYw4kEH9gCKMHfKI2,Who Needs You,29,3TKTjR4E3LAMfRsPeRsNhT,News Of The World,12,9,185560,0.861,0.339,d,-15.253,major,0.0474,0.287,7.69e-4,0.216,0.93,120.626,4,Queen
20tTHycMGXBlar5C0sOw0H,It's Late,32,3TKTjR4E3LAMfRsPeRsNhT,News Of The World,12,10,386266,0.292,0.555,a,-8.781,major,0.0438,0.268,1.62e-5,0.0764,0.587,182.124,4,Queen
29fAHjBdqcEVeo2GxvGi9P,My Melancholy Blues,34,3TKTjR4E3LAMfRsPeRsNhT,News Of The World,12,11,209293,0.426,0.145,d#,-17.318,major,0.034,0.791,1.14e-6,0.126,0.111,100.333,4,Queen
0eWxcDotlBINtiF09eYuiK,We Will Rock You - 1991 Bonus Remix Ruined By Rick Rubin,22,3TKTjR4E3LAMfRsPeRsNhT,News Of The World,12,12,300866,0.424,0.746,d,-11.065,major,0.231,0.297,2.99e-6,0.105,0.231,164.917,4,Queen
54flyrjcdnQdco7300avMJ,We Will Rock You - Remastered,70,6Di4m5k1BtMJ0R44bWNutu,News Of The World (Deluxe Remastered Version),16,1,122066,0.693,0.497,d,-7.316,major,0.119,0.679,0,0.258,0.473,81.308,4,Queen
7ccI9cStQbQdystvc6TvxD,We Are The Champions - Remastered 2011,65,6Di4m5k1BtMJ0R44bWNutu,News Of The World (Deluxe Remastered Version),16,2,179200,0.268,0.459,g,-6.948,minor,0.0346,0.378,0,0.119,0.172,64.223,4,Queen
5AHQ3hXjXQzmtCT5iEkh2f,Sheer Heart Attack - Remastered 2011,43,6Di4m5k1BtMJ0R44bWNutu,News Of The World (Deluxe Remastered Version),16,3,207600,0.164,0.938,a#,-4.624,major,0.129,0.00529,0.00308,0.359,0.386,184.048,4,Queen
1YBkXyn1nlp2SdCdsNkGtS,"All Dead, All Dead - Remastered 2011",44,6Di4m5k1BtMJ0R44bWNutu,News Of The World (Deluxe Remastered Version),16,4,189586,0.482,0.0761,f,-14.57,major,0.0419,0.784,3.8e-4,0.114,0.299,115.309,3,Queen
6hvFXQ9Kmsabx520Xlu5rK,Spread Your Wings - 2011 Mix,47,6Di4m5k1BtMJ0R44bWNutu,News Of The World (Deluxe Remastered Version),16,5,274226,0.393,0.658,a,-6.474,major,0.0331,0.281,2.4e-5,0.0642,0.458,174.867,4,Queen
1Z4wOaLE8DbDAbP61lbjSw,Fight From The Inside - Remastered 2011,28,6Di4m5k1BtMJ0R44bWNutu,News Of The World (Deluxe Remastered Version),16,6,181626,0.576,0.851,c,-5.669,minor,0.077,0.132,2.68e-4,0.613,0.33,89.966,4,Queen
1DdC1R2eDWg3Xq9RPSX4h2,"Get Down, Make Love - Remastered 2011",42,6Di4m5k1BtMJ0R44bWNutu,News Of The World (Deluxe Remastered Version),16,7,230120,0.446,0.708,g#,-4.831,major,0.261,0.404,0,0.212,0.381,143.29,4,Queen
6T4mvqvMIwa0S6EH84QAAJ,Sleeping On The Sidewalk - Remastered 2011,41,6Di4m5k1BtMJ0R44bWNutu,News Of The World (Deluxe Remastered Version),16,8,186080,0.589,0.77,e,-7.809,major,0.0288,0.469,2.67e-4,0.383,0.649,130.288,4,Queen
6t83NA3g6MUhdjEetnyZPT,Who Needs You - Remastered 2011,30,6Di4m5k1BtMJ0R44bWNutu,News Of The World (Deluxe Remastered Version),16,9,186853,0.863,0.384,a,-12.823,major,0.0515,0.263,3.27e-4,0.209,0.9,120.646,4,Queen
0bnTlF0pyVHFRXuwS9QB7x,It's Late - Remastered 2011,45,6Di4m5k1BtMJ0R44bWNutu,News Of The World (Deluxe Remastered Version),16,10,386360,0.293,0.692,a,-5.242,major,0.0582,0.191,5.26e-6,0.0902,0.508,182.352,4,Queen
3aMaemFVNV2VWS9TftJrhc,My Melancholy Blues - Remastered 2011,33,6Di4m5k1BtMJ0R44bWNutu,News Of The World (Deluxe Remastered Version),16,11,211333,0.45,0.201,d#,-14.367,major,0.0329,0.683,0,0.196,0.0967,107.805,4,Queen
3tocn636ijK13xEEKTR5B5,"Feelings, Feelings - Take 10 / July 1977",23,6Di4m5k1BtMJ0R44bWNutu,News Of The World (Deluxe Remastered Version),16,1,114586,0.326,0.884,g,-4.449,major,0.0997,0.00196,1.51e-6,0.332,0.487,136.815,4,Queen
3aUOA11JmRCqUoudHnCSTm,Spread Your Wings - Live BBC Session / October 1977,23,6Di4m5k1BtMJ0R44bWNutu,News Of The World (Deluxe Remastered Version),16,2,325733,0.274,0.871,a,-5.674,major,0.0576,0.031,2.96e-4,0.12,0.498,180.356,4,Queen
2nKr8fsJHs8ncz8ySUrZWg,My Melancholy Blues - Live BBC Session / October 1977,23,6Di4m5k1BtMJ0R44bWNutu,News Of The World (Deluxe Remastered Version),16,3,192773,0.439,0.268,f,-10.601,minor,0.0285,0.853,2.82e-5,0.13,0.127,95.298,1,Queen
3MPgWdl7Mt4sYJEcs1x1yY,Sheer Heart Attack - Live In Paris / February 1979,20,6Di4m5k1BtMJ0R44bWNutu,News Of The World (Deluxe Remastered Version),16,4,214453,0.0648,0.977,d,-4.973,major,0.088,1.92e-4,2.01e-4,0.925,0.101,196.87,4,Queen
398KvhUTpSi6pZqhUgNCiw,We Will Rock You - Live In Tokyo / November 1982,22,6Di4m5k1BtMJ0R44bWNutu,News Of The World (Deluxe Remastered Version),16,5,174773,0.287,0.983,a,-5.079,major,0.081,7.3e-4,1.02e-4,0.444,0.14,89.766,4,Queen
7B21ehXcw0XBjkLG3qpjsr,Tie Your Mother Down,32,3f45rzbU4dYQBTV9v5RFBB,A Day At The Races,12,1,287906,0.332,0.787,d,-9.72,major,0.0569,0.0756,3.85e-5,0.291,0.172,134.911,4,Queen
0bUsf1zGO7UT0SpVHR9G14,You Take My Breath Away,32,3f45rzbU4dYQBTV9v5RFBB,A Day At The Races,12,2,308733,0.292,0.14,d#,-20.278,major,0.0403,0.945,1.05e-4,0.11,0.0779,94.388,3,Queen
3FFZGT0eDF5K2Ze8XYKpGQ,Long Away,26,3f45rzbU4dYQBTV9v5RFBB,A Day At The Races,12,3,213506,0.481,0.585,a,-11.256,major,0.0396,0.241,0,0.284,0.297,116.721,4,Queen
2vgkY1eLjFCSYhb79h35A4,The Millionaire Waltz,30,3f45rzbU4dYQBTV9v5RFBB,A Day At The Races,12,4,294560,0.301,0.242,a#,-12.98,major,0.034,0.588,5.51e-6,0.16,0.375,92.563,3,Queen
4XalIbFaklS79ETK24w2Lv,You And I,27,3f45rzbU4dYQBTV9v5RFBB,A Day At The Races,12,5,204733,0.524,0.694,d,-10.989,major,0.0552,0.143,0.00414,0.347,0.559,134.347,4,Queen
79M91zIoaIrm073sACpOtr,Somebody To Love,39,3f45rzbU4dYQBTV9v5RFBB,A Day At The Races,12,6,295893,0.494,0.547,g#,-11.709,major,0.0559,0.181,0,0.0945,0.397,110.193,3,Queen
4WFZan8sXouXHPCQOjCFcY,White Man,23,3f45rzbU4dYQBTV9v5RFBB,A Day At The Races,12,7,299066,0.276,0.553,d,-12.219,minor,0.0675,0.118,0,0.128,0.241,142.804,4,Queen
3e9w80AUq0mT9Nrq471kLx,Good Old Fashioned Lover Boy,35,3f45rzbU4dYQBTV9v5RFBB,A Day At The Races,12,8,174293,0.539,0.342,d#,-11.478,major,0.0312,0.621,0,0.0638,0.401,96.302,4,Queen
6oj8xg1wYiHRSmqAUBFz2g,Drowse,30,3f45rzbU4dYQBTV9v5RFBB,A Day At The Races,12,9,224800,0.434,0.404,d,-14.794,major,0.0335,0.13,0.00136,0.145,0.313,145.381,3,Queen
0nW2HbieSLI3Je9zi4xYH8,Teo Torriatte (Let Us All Cling Together),25,3f45rzbU4dYQBTV9v5RFBB,A Day At The Races,12,10,352626,0.264,0.145,d,-14.791,major,0.0313,0.745,5.87e-5,0.0946,0.125,141.755,4,Queen
1rHGYWf3t668cYSFAPgyPS,Tie Your Mother Down - 1991 Bonus Remix,23,3f45rzbU4dYQBTV9v5RFBB,A Day At The Races,12,11,223400,0.362,0.873,d,-9.247,major,0.0567,0.0101,0.00657,0.231,0.367,136.129,4,Queen
3r29Q266MSJCAgEocIV5Sn,Somebody To Love - 1991 Bonus Remix,22,3f45rzbU4dYQBTV9v5RFBB,A Day At The Races,12,12,300893,0.411,0.618,g#,-11.824,major,0.0664,0.149,3.34e-6,0.22,0.295,111.124,3,Queen
4GetBW8bJ8lB2Y9ugFb30p,Tie Your Mother Down - Remastered 2011,26,4kmYoWtWvAIS43KwGuRb50,A Day At The Races,10,1,286693,0.327,0.886,d,-5.6,major,0.0722,0.094,1.95e-4,0.35,0.16,134.991,4,Queen
6eSNjFOisAN39Pp6Mqs7wF,You Take My Breath Away - Remastered 2011,21,4kmYoWtWvAIS43KwGuRb50,A Day At The Races,10,2,306480,0.236,0.216,d#,-15.132,major,0.0456,0.953,5.93e-5,0.142,0.0751,183.314,4,Queen
6HkIKKmNZ3fQAmEz0eMlfQ,Long Away - Remastered 2011,17,4kmYoWtWvAIS43KwGuRb50,A Day At The Races,10,3,213413,0.495,0.741,a,-6.464,major,0.0398,0.162,1.16e-6,0.266,0.296,116.746,4,Queen
1HRMaIn2NrJx6OZtsuusKO,The Millionaire Waltz - Remastered 2011,21,4kmYoWtWvAIS43KwGuRb50,A Day At The Races,10,4,295346,0.322,0.343,a#,-7.595,major,0.0332,0.634,8.38e-6,0.126,0.373,96.133,4,Queen
5slI9XiWLx7epG4RzZ2jvr,You And I - Remastered 2011,18,4kmYoWtWvAIS43KwGuRb50,A Day At The Races,10,5,206160,0.528,0.868,d,-5.759,major,0.0581,0.0781,0.00309,0.437,0.54,134.382,4,Queen
4ykYmUMLd18ldAXgF2B361,Somebody To Love - 2011 Mix,35,4kmYoWtWvAIS43KwGuRb50,A Day At The Races,10,6,296493,0.497,0.693,g#,-7.024,major,0.0565,0.19,0,0.215,0.358,111.539,3,Queen
1a5i9DEL8vDyhz4McUgHQ5,White Man - Remastered 2011,15,4kmYoWtWvAIS43KwGuRb50,A Day At The Races,10,7,298133,0.31,0.681,d,-7.809,minor,0.0682,0.0832,0,0.258,0.264,143.273,4,Queen
6FsBUy8pE4dvH2t2umXfCZ,Good Old-Fashioned Lover Boy - 2011 Mix,27,4kmYoWtWvAIS43KwGuRb50,A Day At The Races,10,8,173173,0.545,0.454,d#,-6.706,major,0.0302,0.566,0,0.0541,0.393,96.784,4,Queen
6cCxemPspuTmdZ1cARSwJQ,Drowse - Remastered 2011,15,4kmYoWtWvAIS43KwGuRb50,A Day At The Races,10,9,223306,0.438,0.568,d,-10.143,major,0.0332,0.176,1.54e-5,0.13,0.405,145.215,3,Queen
3IHskHpCKKM77QJ1Mrb4Nq,Teo Torriatte (Let Us Cling Together) - 2011 Mix,18,4kmYoWtWvAIS43KwGuRb50,A Day At The Races,10,10,355666,0.275,0.241,d,-10.244,major,0.0289,0.642,5.87e-6,0.0999,0.111,140.984,4,Queen
6K8gEgGkOyD1wFY3kAcyOy,Tie Your Mother Down - Remastered 2011,49,0lmQ6rAGcChLjGXM52Qu3i,A Day At The Races (Deluxe Remastered Version),15,1,286693,0.327,0.886,d,-5.6,major,0.0722,0.094,1.95e-4,0.35,0.16,134.991,4,Queen
0JR1UPExSwwEvTRub1SZI3,You Take My Breath Away - Remastered 2011,34,0lmQ6rAGcChLjGXM52Qu3i,A Day At The Races (Deluxe Remastered Version),15,2,306480,0.236,0.216,d#,-15.132,major,0.0456,0.953,5.93e-5,0.142,0.0751,183.314,4,Queen
2tc0VhzN6l23HE3HEzSCQC,Long Away - Remastered 2011,27,0lmQ6rAGcChLjGXM52Qu3i,A Day At The Races (Deluxe Remastered Version),15,3,213413,0.495,0.741,a,-6.464,major,0.0398,0.162,1.16e-6,0.266,0.296,116.746,4,Queen
5K0Rhne6C8Fkt4Az5fBcRJ,The Millionaire Waltz - Remastered 2011,33,0lmQ6rAGcChLjGXM52Qu3i,A Day At The Races (Deluxe Remastered Version),15,4,295346,0.322,0.343,a#,-7.595,major,0.0332,0.634,8.38e-6,0.126,0.373,96.133,4,Queen
6pnhzWVuH12mZKQ5IQ2laD,You And I - Remastered 2011,30,0lmQ6rAGcChLjGXM52Qu3i,A Day At The Races (Deluxe Remastered Version),15,5,206160,0.528,0.868,d,-5.759,major,0.0581,0.0781,0.00309,0.437,0.54,134.382,4,Queen
6cFZ4PLC19taNlpl9pbGMf,Somebody To Love - 2011 Mix,68,0lmQ6rAGcChLjGXM52Qu3i,A Day At The Races (Deluxe Remastered Version),15,6,296493,0.497,0.693,g#,-7.024,major,0.0565,0.19,0,0.215,0.358,111.539,3,Queen
6A7eSUTtKFW7v3BzCDVakR,White Man - Remastered 2011,24,0lmQ6rAGcChLjGXM52Qu3i,A Day At The Races (Deluxe Remastered Version),15,7,298133,0.31,0.681,d,-7.809,minor,0.0682,0.0832,0,0.258,0.264,143.273,4,Queen
1mnQiO568zXIrUncttTZGp,Good Old-Fashioned Lover Boy - 2011 Mix,57,0lmQ6rAGcChLjGXM52Qu3i,A Day At The Races (Deluxe Remastered Version),15,8,173173,0.545,0.454,d#,-6.706,major,0.0302,0.566,0,0.0541,0.393,96.784,4,Queen
6xplo5kXVO461QbdIt80HN,Drowse - Remastered 2011,26,0lmQ6rAGcChLjGXM52Qu3i,A Day At The Races (Deluxe Remastered Version),15,9,223306,0.438,0.568,d,-10.143,major,0.0332,0.176,1.54e-5,0.13,0.405,145.215,3,Queen
33sQQjtuxeH7q3ia53jJ5E,Teo Torriatte (Let Us Cling Together) - 2011 Mix,29,0lmQ6rAGcChLjGXM52Qu3i,A Day At The Races (Deluxe Remastered Version),15,10,355666,0.275,0.241,d,-10.244,major,0.0289,0.642,5.87e-6,0.0999,0.111,140.984,4,Queen
1Bo62odEYxv7uKaRQHRgRr,Tie Your Mother Down - Backing Track Mix,20,0lmQ6rAGcChLjGXM52Qu3i,A Day At The Races (Deluxe Remastered Version),15,1,228066,0.436,0.859,d,-7.241,major,0.0342,0.00254,0.429,0.208,0.586,135.809,4,Queen
4GlRSC6BlKzoLQkcMOkcgk,Somebody To Love - Live At Milton Keynes Bowl / June 1982,26,0lmQ6rAGcChLjGXM52Qu3i,A Day At The Races (Deluxe Remastered Version),15,2,475373,0.29,0.885,g#,-6.764,major,0.122,0.204,1.64e-5,0.983,0.284,119.889,3,Queen
6zWuqOzQVJrirh7PXpUpaQ,You Take My Breath Away - Live In Hyde Park / September 1976,23,0lmQ6rAGcChLjGXM52Qu3i,A Day At The Races (Deluxe Remastered Version),15,3,186786,0.446,0.216,c,-10.926,minor,0.035,0.878,0,0.838,0.299,72.406,3,Queen
1yCUbt2xxad25E6xXWMB46,Good Old-Fashioned Lover Boy - Live On BBC Top Of The Pops / July 1977,25,0lmQ6rAGcChLjGXM52Qu3i,A Day At The Races (Deluxe Remastered Version),15,4,171240,0.549,0.632,d#,-6.832,major,0.0355,0.836,1.04e-6,0.298,0.534,97.892,4,Queen
2KNSrOsY4Noo5HEYALEBjf,Teo Torriatte (Let Us Cling Together) - Remastered 2011 / HD Mix,20,0lmQ6rAGcChLjGXM52Qu3i,A Day At The Races (Deluxe Remastered Version),15,5,287386,0.369,0.342,d,-9.03,major,0.0268,0.561,0,0.141,0.128,71.059,4,Queen
2MHVNFfxAe207mREKIzTnz,Death On Two Legs (Dedicated To...),34,3KCJzwKOdBxDu6TKaFPqM9,A Night At The Opera,14,1,223600,0.406,0.634,d,-7.81,major,0.052,0.375,7.92e-5,0.154,0.521,124.704,4,Queen
6N974EI2g3ylrmpVBnlL1U,Lazing On A Sunday Afternoon,33,3KCJzwKOdBxDu6TKaFPqM9,A Night At The Opera,14,2,67240,0.621,0.514,d#,-10.734,major,0.0532,0.486,6.8e-4,0.101,0.658,131.098,4,Queen
6zt3iq6CVLuCyIxQ1HRj23,I'm In Love With My Car,34,3KCJzwKOdBxDu6TKaFPqM9,A Night At The Opera,14,3,185266,0.284,0.775,e,-10.416,minor,0.0641,0.0147,5.5e-4,0.363,0.351,143.746,3,Queen
48BA17CGTzcm85ULSTg5AO,You're My Best Friend,38,3KCJzwKOdBxDu6TKaFPqM9,A Night At The Opera,14,4,170866,0.521,0.69,c,-9.673,major,0.044,0.124,0.0127,0.089,0.592,118.697,4,Queen
4B1PpjpP1nl5ksucCw6SR5,'39,39,3KCJzwKOdBxDu6TKaFPqM9,A Night At The Opera,14,5,210866,0.518,0.537,g#,-12.518,major,0.03,0.0328,0,0.11,0.45,101.525,4,Queen
3ectSneBmqzNAYWGM65c3y,Sweet Lady,30,3KCJzwKOdBxDu6TKaFPqM9,A Night At The Opera,14,6,242733,0.311,0.841,a,-10.119,major,0.0689,0.00465,0.00148,0.313,0.638,118.747,3,Queen
3yAtZ2P04emml9dmOFpJhp,Seaside Rendezvous,35,3KCJzwKOdBxDu6TKaFPqM9,A Night At The Opera,14,7,134306,0.439,0.563,c,-9.249,major,0.0849,0.296,0,0.504,0.798,167.113,4,Queen
4JZr8uwtLBgbjRaCrzIsTX,The Prophet's Song,31,3KCJzwKOdBxDu6TKaFPqM9,A Night At The Opera,14,8,501640,0.383,0.385,d,-12.286,minor,0.043,0.322,7.67e-5,0.0918,0.179,142.415,4,Queen
5C6D9gICTE0rS0xfF2udY8,Love Of My Life,51,3KCJzwKOdBxDu6TKaFPqM9,A Night At The Opera,14,9,216960,0.356,0.133,f,-14.686,major,0.0304,0.933,7.31e-6,0.112,0.238,77.349,4,Queen
4GdwmLecZo758jYUW8blIc,Good Company,30,3KCJzwKOdBxDu6TKaFPqM9,A Night At The Opera,14,10,203800,0.503,0.37,f#,-12.825,major,0.0376,0.73,1.76e-5,0.369,0.514,183.27,4,Queen
6fPm2XMi51l5GCEp19HscL,Bohemian Rhapsody,40,3KCJzwKOdBxDu6TKaFPqM9,A Night At The Opera,14,11,354840,0.391,0.305,c,-13.158,minor,0.0473,0.204,1.38e-6,0.217,0.227,143.993,4,Queen
7IkEC7xL7C1RIoqOsOlkZb,God Save The Queen,28,3KCJzwKOdBxDu6TKaFPqM9,A Night At The Opera,14,12,73400,0.171,0.271,g,-16.752,major,0.0359,0.795,0.764,0.21,0.16,124.453,1,Queen
3xjmWASYMpi4SilIpfyteg,I'm In Love With My Car - 1991 Bonus Remix,25,3KCJzwKOdBxDu6TKaFPqM9,A Night At The Opera,14,13,207933,0.283,0.84,g,-9.625,major,0.0824,4.01e-4,0.00159,0.205,0.293,145.275,3,Queen
27p3VQgtjw39bLo74MThj3,You're My Best Friend - 1991 Bonus Remix,26,3KCJzwKOdBxDu6TKaFPqM9,A Night At The Opera,14,14,172266,0.548,0.806,c,-10.223,major,0.0398,0.164,0.0132,0.12,0.395,120.888,4,Queen
7jW1qSS0NJciZQ4lzPCSwk,Death On Two Legs (Dedicated To...) - Remastered 2011,25,7HVoV2lgVsmuiHsjbbUJB4,A Night At The Opera,12,1,223173,0.395,0.698,d,-6.244,major,0.0573,0.334,6.44e-5,0.155,0.455,124.66,4,Queen
5evxr7Opn6r6XDgzDMGVo7,Lazing On A Sunday Afternoon - Remastered 2011,25,7HVoV2lgVsmuiHsjbbUJB4,A Night At The Opera,12,2,67400,0.643,0.579,d#,-9.165,major,0.0555,0.445,0.00107,0.109,0.712,131.901,4,Queen
4WX7njDAz4cDSDPr8Vcj6j,I'm In Love With My Car - Remastered 2011,26,7HVoV2lgVsmuiHsjbbUJB4,A Night At The Opera,12,3,184893,0.299,0.818,e,-8.542,minor,0.0683,0.0129,8.74e-6,0.202,0.34,143.583,3,Queen
2RCnr8CRWxBVSnXBur7CIw,You're My Best Friend - Remastered 2011,35,7HVoV2lgVsmuiHsjbbUJB4,A Night At The Opera,12,4,170800,0.518,0.761,c,-7.025,major,0.0452,0.158,0.00765,0.0715,0.576,118.738,4,Queen
02MiyVckOBtygUOEDnV7Pd,'39 - 2011 Mix,27,7HVoV2lgVsmuiHsjbbUJB4,A Night At The Opera,12,5,210800,0.519,0.584,g#,-9.67,major,0.027,0.0275,0,0.111,0.336,101.632,4,Queen
28d6RWNDS3fiJ8doaINVAA,Sweet Lady - Remastered 2011,20,7HVoV2lgVsmuiHsjbbUJB4,A Night At The Opera,12,6,242133,0.31,0.859,a,-8.937,major,0.0754,0.0127,4.57e-5,0.596,0.593,119.006,3,Queen
1wY45lwOx8LORIpXj0VR3M,Seaside Rendezvous - Remastered 2011,24,7HVoV2lgVsmuiHsjbbUJB4,A Night At The Opera,12,7,134133,0.444,0.7,c,-5.494,major,0.14,0.386,0,0.253,0.761,167.538,4,Queen
7uJXaeFNQ40vKSGRwtXd5L,The Prophet's Song - Remastered 2011,23,7HVoV2lgVsmuiHsjbbUJB4,A Night At The Opera,12,8,500960,0.397,0.451,d,-9.812,minor,0.0461,0.316,5.89e-5,0.347,0.178,139.284,4,Queen
2Rua8o4ZNjPx3Q7lHYUgml,Love Of My Life - Remastered 2011,31,7HVoV2lgVsmuiHsjbbUJB4,A Night At The Opera,12,9,217400,0.331,0.183,f,-11.63,major,0.0287,0.936,9.07e-6,0.115,0.26,79.195,4,Queen
13qGcSeDHrvDKml7xVdpKy,Good Company - Remastered 2011,21,7HVoV2lgVsmuiHsjbbUJB4,A Night At The Opera,12,10,203440,0.5,0.418,f#,-11.277,major,0.0444,0.779,1.79e-5,0.346,0.51,183.067,4,Queen
5eIDxmWYxRA0HJBYM9bIIS,Bohemian Rhapsody - 2011 Mix,34,7HVoV2lgVsmuiHsjbbUJB4,A Night At The Opera,12,11,354320,0.392,0.402,c,-9.961,minor,0.0536,0.288,0,0.243,0.228,143.883,4,Queen
4H77L5Gl0DROXPqKtQivwF,God Save The Queen - Remastered 2011,18,7HVoV2lgVsmuiHsjbbUJB4,A Night At The Opera,12,12,75346,0.104,0.293,g,-15.24,major,0.0327,0.666,0.889,0.31,0.23,90.742,4,Queen
4J0kN8QS2esY6cWBsFjtW9,Death On Two Legs (Dedicated To...) - Remastered 2011,48,6X9k3hSsvQck2OfKYdBbXr,A Night At The Opera (Deluxe Remastered Version),18,1,223173,0.395,0.698,d,-6.244,major,0.0573,0.334,6.44e-5,0.155,0.455,124.66,4,Queen
12TZzfqJyY3UvtZ3lq1WmY,Lazing On A Sunday Afternoon - Remastered 2011,46,6X9k3hSsvQck2OfKYdBbXr,A Night At The Opera (Deluxe Remastered Version),18,2,67400,0.643,0.579,d#,-9.165,major,0.0555,0.445,0.00107,0.109,0.712,131.901,4,Queen
1EID0aupOLdv4ZDQu2Jbrz,I'm In Love With My Car - Remastered 2011,39,6X9k3hSsvQck2OfKYdBbXr,A Night At The Opera (Deluxe Remastered Version),18,3,184893,0.299,0.818,e,-8.542,minor,0.0683,0.0129,8.74e-6,0.202,0.34,143.583,3,Queen
4OKf7CcYuw5H2HptkcKxcP,You're My Best Friend - Remastered 2011,61,6X9k3hSsvQck2OfKYdBbXr,A Night At The Opera (Deluxe Remastered Version),18,4,170800,0.518,0.761,c,-7.025,major,0.0452,0.158,0.00765,0.0715,0.576,118.738,4,Queen
0kIpcu3DQacQObHVyra9Jx,'39 - 2011 Mix,50,6X9k3hSsvQck2OfKYdBbXr,A Night At The Opera (Deluxe Remastered Version),18,5,210800,0.519,0.584,g#,-9.67,major,0.027,0.0275,0,0.111,0.336,101.632,4,Queen
2pruzOkBkSBr74tpmtJIXU,Sweet Lady - Remastered 2011,34,6X9k3hSsvQck2OfKYdBbXr,A Night At The Opera (Deluxe Remastered Version),18,6,242133,0.31,0.859,a,-8.937,major,0.0754,0.0127,4.57e-5,0.596,0.593,119.006,3,Queen
5w49nWH532c39tuJ3kthEm,Seaside Rendezvous - Remastered 2011,40,6X9k3hSsvQck2OfKYdBbXr,A Night At The Opera (Deluxe Remastered Version),18,7,134133,0.444,0.7,c,-5.494,major,0.14,0.386,0,0.253,0.761,167.538,4,Queen
